Date,AQI,PM2.5,Temperature,Humidity,Pressure,VOC,NO2,CO,NH3
2025-06-12T15:19:04.779Z,113,40.57143,28.35117,63.17175,912.17,32.31733,150.1375,0.924775,137.8813
2025-06-12T15:19:35.296Z,111,39.80586,28.33282,63.2223,912.15,32.26873,152.371,0.982313,139.9326
2025-06-12T15:20:06.680Z,110,0,28.317,63.13967,912.14,32.54222,150.9128,0.818481,138.5934
2025-06-13T05:16:36.734Z,113,12.48718,26.85377,69.57378,913.47,63.84028,169.6691,1.293119,155.8186
2025-06-13T05:17:07.340Z,114,34.4066,26.93668,69.38163,913.48,57.32992,172.2211,1.375678,158.1622
2025-06-13T05:26:59.632Z,115,16.11355,26.9813,69.44398,913.33,63.0684,177.1344,1.355572,162.6744
2025-06-13T05:27:30.145Z,113,29.89378,26.99933,68.96692,913.34,54.77565,168.8605,1.28919,155.076
2025-06-13T05:28:00.658Z,113,20.26373,27.03509,68.94546,913.32,49.56435,165.6566,1.234801,152.1336
2025-06-13T05:28:31.375Z,113,17.68498,27.08034,68.84337,913.3,45.71968,167.52,1.365598,153.8449
2025-06-13T05:29:50.330Z,37,10.4376,26.9756,69.87598,913.29,12.5631,21.36771,1.492235,11.42062
2025-06-13T05:30:50.943Z,35,9.685492,26.9101,70.15408,913.32,11.1688,20.43018,1.419454,10.85811
2025-06-13T05:31:51.817Z,37,10.67392,26.90725,69.63767,913.31,9.7246,20.14803,1.426248,10.68882
2025-06-13T05:32:52.502Z,36,10.43829,26.90535,69.49311,913.3,8.214701,20.08596,1.43281,10.65158
2025-06-13T05:33:52.769Z,36,10.49993,26.92877,69.40776,913.31,9,19.54856,1.418254,10.32914
2025-06-13T05:34:53.228Z,33,9.103256,26.96579,69.0984,913.3,9,19.86314,1.421864,10.51788
2025-06-13T05:35:53.749Z,34,9.813582,26.99459,68.93188,913.31,9,19.07102,1.407026,10.04261
2025-06-13T05:36:54.372Z,35,10.04305,27.0199,68.97034,913.31,9,19.38008,1.397238,10.22804
2025-06-13T05:58:25.830Z,87,9.649817,27.29521,68.18146,912.95,8.831778,47.41397,1.031798,34.83475
2025-06-13T05:58:56.863Z,87,8.997068,27.45881,67.47202,912.95,8.189101,47.56211,0.963434,34.94359
2025-06-13T06:04:03.041Z,91,8.368498,27.49994,67.11823,912.88,8.797109,49.36306,1.144896,36.26673
2025-06-13T06:04:33.443Z,91,9.448351,27.46608,66.99042,912.88,8.32695,48.9724,1.122489,35.97973
2025-06-13T06:05:04.068Z,90,12.38169,27.46925,66.91622,912.91,8.057014,48.92342,1.092749,35.94374
2025-06-13T06:09:03.010Z,90,6.565568,27.19236,68.02116,912.85,8.402654,48.82575,1.154879,35.87199
2025-06-13T06:09:33.691Z,90,12.80879,27.2354,67.8032,912.86,8.263209,48.92721,1.233409,35.94653
2025-06-13T06:10:44.140Z,90,13.45348,27.15312,67.9124,912.86,8.23036,48.60147,1.150941,35.7072
2025-06-13T06:11:14.954Z,89,10.10916,27.17686,67.7527,912.85,7.977011,48.11055,1.060937,35.34653
2025-06-13T06:11:47.012Z,89,0.086447,27.15471,67.78993,912.82,7.831743,48.33873,1.169595,35.51417
2025-06-13T06:12:17.417Z,89,5.523809,27.12401,67.80536,912.81,7.782199,48.47567,1.074814,35.61478
2025-06-13T06:12:49.162Z,90,9.851282,27.11262,67.88528,912.83,8.034613,48.63122,1.173426,35.72906
2025-06-13T06:13:20.086Z,90,8.70696,27.14679,67.8909,912.82,8.171274,48.55715,1.094493,35.67464
2025-06-13T06:13:50.713Z,91,4.58315,27.17116,67.854,912.83,8.145547,49.12528,1.258112,36.09204
2025-06-13T06:14:21.228Z,91,12.9619,27.16293,67.90038,912.85,8.183185,49.1006,1.229354,36.07391
2025-06-13T06:14:51.748Z,90,8.989011,27.15818,68.04966,912.85,8.083356,48.64505,1.086597,35.73922
2025-06-13T06:15:22.370Z,91,11.90623,27.16736,68.03751,912.83,8.310843,49.08862,1.2919,36.06511
2025-06-13T06:15:53.184Z,90,9.117949,27.13002,68.18835,912.84,8.161428,48.9394,1.210834,35.95548
2025-06-13T06:16:23.588Z,90,14.56557,27.12369,68.16,912.83,8.131292,48.79053,1.1837,35.8461
2025-06-13T06:16:54.215Z,91,10.23004,27.13952,68.13531,912.84,8.336444,49.05666,1.225535,36.04163
2025-06-13T06:17:24.617Z,90,11.86593,27.1316,68.16813,912.8,8.151503,48.65776,1.07597,35.74856
2025-06-13T06:17:55.249Z,90,4.010989,27.12085,68.19366,912.82,8.135553,48.89274,1.122579,35.9212
2025-06-13T06:18:25.554Z,91,11.43077,27.10344,68.17031,912.8,8.224386,49.09547,1.147213,36.07014
2025-06-13T06:18:56.276Z,91,7.981685,27.10312,68.10883,912.82,8.292348,49.20749,1.194429,36.15244
2025-06-13T06:19:26.789Z,91,5.389011,27.08034,68.09825,912.81,8.059061,49.07635,1.155742,36.0561
2025-06-13T06:19:57.191Z,90,6.531135,27.06388,68.08873,912.82,8.175324,48.89448,1.064864,35.92247
2025-06-13T06:20:27.820Z,90,6.015384,27.06642,68.08232,912.8,8.290437,48.92371,1.102878,35.94395
2025-06-13T06:20:58.340Z,91,7.683516,27.07623,68.04981,912.8,8.387344,49.06093,1.157047,36.04476
2025-06-13T06:21:28.497Z,91,8.304029,27.0737,68.04258,912.79,8.311627,49.04892,1.120478,36.03594
2025-06-13T06:21:59.160Z,90,2.252015,27.04205,68.01009,912.78,8.189035,48.91312,1.248637,35.93617
2025-06-13T06:22:29.565Z,90,8.991209,27.04079,67.91441,912.79,8.151489,48.95407,1.131364,35.96626
2025-06-13T06:23:00.079Z,90,6.934066,27.04807,67.90878,912.76,8.173362,48.77387,1.041701,35.83387
2025-06-13T06:23:30.596Z,91,11.54359,27.07243,67.93324,912.75,8.524782,49.31096,1.187867,36.22846
2025-06-13T06:24:01.219Z,91,10.14945,27.08414,67.9147,912.75,8.498876,49.13579,1.127036,36.09976
2025-06-13T06:24:31.624Z,90,11.27765,27.07338,67.74935,912.75,7.962502,48.89078,1.138782,35.91975
2025-06-13T06:25:02.249Z,90,0.110623,27.0737,67.86526,912.75,8.048344,48.93625,1.114508,35.95316
2025-06-13T06:25:32.766Z,91,12.25275,27.08572,67.87405,912.75,8.228071,49.17825,1.139817,36.13095
2025-06-13T06:26:05.944Z,91,8.723077,27.08509,67.92848,912.73,8.175324,49.17066,1.098516,36.12538
2025-06-13T06:26:36.349Z,91,8.553846,27.06547,68.03439,912.74,8.265236,49.09177,1.110474,36.06742
2025-06-13T06:27:06.865Z,91,8.811722,27.05819,67.96499,912.73,8.038676,48.99287,1.053127,35.99476
2025-06-13T06:27:37.492Z,90,8.279854,27.06452,67.93876,912.73,8.010039,48.80274,1.13473,35.85507
2025-06-13T06:28:07.854Z,91,14.96044,27.068,67.95979,912.71,8.193094,48.97667,1.253784,35.98286
2025-06-13T06:28:38.184Z,90,15.99194,27.03857,67.9754,912.69,8.125532,48.85319,1.064928,35.89214
2025-06-13T06:29:08.628Z,90,9.053479,27.05629,67.93059,912.7,7.989421,48.73136,1.08271,35.80263
2025-06-13T06:29:39.032Z,90,7.08718,27.07401,67.92667,912.7,8.123586,48.64505,1.043401,35.73922
2025-06-13T06:30:09.306Z,90,9.496704,27.07085,68.06257,912.68,8.193052,48.6545,1.080649,35.74616
2025-06-13T06:30:42.219Z,91,9.134066,27.07971,68.24834,912.68,8.313524,49.0647,1.129514,36.04753
2025-06-13T06:31:12.939Z,91,10.92308,27.07908,68.22775,912.68,8.42514,49.12001,1.124612,36.08817
2025-06-13T06:39:17.096Z,91,10.04469,26.98098,68.56689,912.57,8.707054,49.0644,1.115152,36.04731
2025-06-13T06:39:47.705Z,91,11.16483,27.05534,68.2853,912.59,8.43075,49.00085,1.134633,36.00063
2025-06-13T06:40:18.115Z,91,3.463004,27.06895,68.22608,912.59,8.550063,49.30634,1.156837,36.22507
2025-06-13T06:40:48.632Z,90,4.887179,27.08983,68.0043,912.56,8.313499,48.84908,1.049243,35.88912
2025-06-13T06:42:33.500Z,90,8.054213,26.89016,68.52454,912.55,9.06353,48.82413,1.10071,35.87079
2025-06-13T06:43:04.101Z,90,8.868132,27.02053,68.19079,912.54,8.654053,48.74409,1.068805,35.81199
2025-06-13T06:43:34.614Z,91,5.596337,27.04775,68.10654,912.55,8.425126,49.13968,1.068791,36.10262
2025-06-13T06:44:05.239Z,91,3.960439,27.0661,68.10274,912.55,8.614822,49.36364,1.088673,36.26716
2025-06-13T06:44:38.924Z,91,7.667399,27.07781,68.10466,912.56,8.380063,49.38231,1.078719,36.28088
2025-06-13T06:45:09.860Z,92,9.069597,27.07591,68.13165,912.52,8.522922,49.45214,1.146777,36.33218
2025-06-13T06:45:40.786Z,92,12.08352,27.10882,68.08929,912.52,8.512039,49.5538,1.163723,36.40688
2025-06-13T07:06:21.967Z,91,9.246885,26.83225,68.66541,912.36,9.138,49.18968,1.144744,36.13935
2025-06-13T07:06:52.890Z,91,10.11722,26.96421,68.33175,912.31,8.918602,49.18875,1.217019,36.13867
2025-06-13T07:07:23.408Z,90,10.85861,27.01864,68.19048,912.31,8.680797,48.9528,1.15315,35.96532
2025-06-13T07:07:54.533Z,91,6.724542,27.05787,68.20377,912.31,8.55213,49.22855,1.074689,36.16792
2025-06-13T07:08:25.464Z,91,7.226374,27.08192,68.2692,912.3,8.464088,49.29293,0.995689,36.21521
2025-06-13T07:08:58.933Z,92,6.829305,27.1123,68.24005,912.3,8.714128,49.50941,1.124504,36.37426
2025-06-13T07:09:29.768Z,91,7.941392,27.09838,68.44956,912.26,8.61682,49.28483,1.154945,36.20926
2025-06-13T07:10:00.075Z,91,7.610989,27.11768,68.18631,912.24,8.391411,49.33054,1.161088,36.24285
2025-06-13T13:34:27.347Z,96,11.32601,27.25154,73.52271,912.26,10.409,51.60679,1.696289,37.91519
2025-06-13T13:34:58.063Z,97,8.610256,27.3395,73.06995,912.24,9.567911,51.81012,1.636914,38.06458
2025-06-13T13:35:28.898Z,97,14.60586,27.38507,72.9174,912.23,9.101636,51.76394,1.6968,38.03065
2025-06-13T13:35:59.611Z,97,16.97509,27.43254,72.82101,912.24,8.850016,51.67548,1.7286,37.96566
2025-06-13T13:36:30.334Z,96,14.71062,27.48349,72.74619,912.24,8.700117,51.32566,1.600576,37.70865
2025-06-13T13:37:38.323Z,96,10.26227,27.57146,72.59417,912.3,8.735049,51.31078,1.533385,37.69772
2025-06-13T13:38:09.042Z,95,6.716483,27.55848,72.61978,912.32,8.679029,50.80223,1.442801,37.32409
2025-06-13T13:38:40.064Z,94,4.373626,27.52874,72.30832,912.32,8.588259,50.67115,1.356167,37.22778
2025-06-13T13:39:10.687Z,94,12.5348,27.51355,72.3057,912.32,8.557568,50.74514,1.530987,37.28214
2025-06-13T13:39:41.201Z,94,11.89817,27.48918,72.22498,912.34,8.495517,50.70003,1.465653,37.249
2025-06-13T13:41:01.383Z,94,9.843224,27.30058,73.55922,912.36,10.01304,50.61971,1.415387,37.18999
2025-06-13T13:41:31.793Z,94,10.51209,27.45406,72.46941,912.34,8.55759,50.46181,1.526273,37.07398
2025-06-13T13:42:02.617Z,116,24.99341,27.50184,72.49855,912.34,8.456783,50.51829,1.379724,37.11547
2025-06-13T13:42:33.342Z,94,6.353847,27.5569,72.54986,912.34,8.400811,50.55434,1.442764,37.14197
2025-06-13T13:43:03.851Z,94,11.10842,27.59424,72.51453,912.35,8.488184,50.73204,1.472715,37.27251
2025-06-13T13:43:35.284Z,94,10.16557,27.65563,72.46944,912.36,8.454907,50.65754,1.580934,37.21778
2025-06-13T13:44:06.128Z,94,7.151648,27.67177,72.61852,912.35,8.449356,50.58889,1.274675,37.16735
2025-06-13T13:44:37.036Z,94,9.738461,27.67936,72.57803,912.34,8.421349,50.69234,1.477266,37.24335
2025-06-13T13:45:07.654Z,94,6.942125,27.70151,72.70033,912.32,8.467889,50.73215,1.456717,37.2726
2025-06-13T13:45:37.867Z,94,11.62418,27.67842,72.4316,912.32,8.441908,50.63011,1.502469,37.19763
2025-06-13T13:46:08.795Z,95,6.829304,27.70721,72.88958,912.34,8.566607,50.93909,1.440858,37.42463
2025-06-13T13:46:40.218Z,95,9.448352,27.72841,72.92816,912.37,8.661325,50.81762,1.574088,37.33539
2025-06-13T13:47:10.844Z,94,11.66447,27.7148,72.80721,912.37,8.679029,50.59261,1.507475,37.17008
2025-06-13T13:47:42.068Z,94,6.297436,27.69076,72.84487,912.37,8.724525,50.61421,1.421649,37.18595
2025-06-13T13:48:12.895Z,94,6.515018,27.67683,72.98897,912.39,8.97685,50.42231,1.313212,37.04496
2025-06-13T13:48:43.514Z,93,3.301832,27.65152,72.92178,912.38,8.999781,50.24198,1.156051,36.91248
2025-06-13T13:49:14.133Z,94,7.296702,27.67493,72.91187,912.42,9.327396,50.41663,1.238073,37.04078
2025-06-13T13:49:44.750Z,94,6.926007,27.66702,72.86168,912.43,9.087255,50.60712,1.342482,37.18074
2025-06-13T13:50:42.004Z,95,9.74652,27.64265,73.04585,912.45,9.09684,50.97598,1.212848,37.45174
2025-06-13T13:51:12.503Z,94,9.480586,27.60278,73.06683,912.47,9.312191,50.67649,1.1837,37.23171
2025-06-13T13:51:43.224Z,94,8.030037,27.61006,73.07508,912.45,9.505806,50.67602,1.196136,37.23136
2025-06-13T13:52:14.047Z,95,12.19634,27.65088,72.93561,912.46,9.273992,50.92661,1.260482,37.41547
2025-06-13T13:52:44.973Z,94,10.01245,27.65057,72.74028,912.48,9.207464,50.72673,1.20638,37.26862
2025-06-13T13:53:15.489Z,95,2.697436,27.65088,72.78216,912.47,9.258629,50.87923,1.171415,37.38066
2025-06-13T13:53:46.105Z,94,13.4696,27.64265,72.64133,912.48,9.074324,50.51551,1.132622,37.11343
2025-06-13T13:54:29.725Z,94,8.545787,27.68885,72.51697,912.49,8.664875,50.37028,1.124504,37.00673
2025-06-13T13:55:00.238Z,92,7.909157,27.65499,72.25357,912.5,8.581039,49.81762,1.08471,36.6007
2025-06-13T13:55:31.164Z,92,9.883516,27.6705,72.15887,912.52,8.703627,49.44503,1.060944,36.32696
2025-06-13T13:56:02.086Z,92,3.446887,27.67556,71.97208,912.53,8.478953,49.48085,0.939014,36.35328
2025-06-13T13:56:33.019Z,92,5.332601,27.67367,71.85367,912.54,8.475275,49.44868,1.053689,36.32964
2025-06-13T13:57:03.630Z,91,9.335531,27.63348,72.05517,912.55,8.412042,49.21704,1.058979,36.15946
2025-06-14T04:06:09.589Z,92,8.183149,27.39172,69.00475,914.42,12.89326,49.72929,1.379545,36.53581
2025-06-14T04:06:41.418Z,92,1.722344,27.58823,68.51015,914.42,11.09811,49.48356,1.382254,36.35527
2025-06-14T04:07:12.258Z,91,11.76117,27.69582,68.30235,914.43,10.3161,49.30328,1.313212,36.22282
2025-06-14T04:07:45.432Z,91,6.525275,27.81132,68.23264,914.41,9.870105,49.1776,1.384758,36.13048
2025-06-14T04:08:16.026Z,91,12.00293,27.89454,67.74125,914.4,9.54492,49.00375,1.498282,36.00276
2025-06-14T04:08:46.665Z,90,7.296704,27.91764,67.67006,914.41,9.310741,48.62328,1.238091,35.72323
2025-06-14T04:09:17.592Z,89,9.448352,27.92302,67.49378,914.41,9.080809,48.45431,1.210732,35.59908
2025-06-14T04:09:48.310Z,89,9.10989,27.89676,67.4486,914.39,9.056688,48.43435,1.283442,35.58442
2025-06-14T04:10:18.824Z,90,6.756776,27.69392,68.15171,914.37,9.41154,48.84085,1.148814,35.88307
2025-06-14T04:10:49.342Z,92,5.572162,27.57177,68.6032,914.39,9.593733,49.43411,1.187838,36.31894
2025-06-14T04:11:20.069Z,93,6.498901,27.48886,68.97981,914.4,9.646207,49.98034,1.335115,36.72025
2025-06-14T04:11:50.670Z,93,6.369963,27.41513,69.16637,914.38,9.585115,50.19212,1.329686,36.87584
2025-06-14T04:12:21.292Z,94,7.063004,27.31641,69.43128,914.39,9.565099,50.39351,1.324106,37.0238
2025-06-14T04:12:51.810Z,94,16.38681,27.29647,69.73032,914.38,9.546365,50.3618,1.383906,37.00051
2025-06-14T04:13:22.361Z,94,8.4652,27.31039,69.87711,914.36,9.562205,50.495,1.435461,37.09837
2025-06-14T04:13:53.045Z,94,9.92381,27.36007,69.89234,914.35,9.579434,50.58313,1.46607,37.16311
2025-06-14T04:14:23.766Z,94,5.797803,27.41988,69.75102,914.37,9.550697,50.63334,1.407912,37.2
2025-06-14T04:14:54.277Z,94,8.989011,27.45311,69.71535,914.38,9.569373,50.67289,1.540257,37.22906
2025-06-14T04:15:24.793Z,94,7.103296,27.46292,69.34593,914.37,9.470685,50.44218,1.381682,37.05956
2025-06-14T04:15:55.159Z,94,7.715751,27.43286,69.27225,914.36,9.457446,50.45076,1.432496,37.06586
2025-06-14T04:16:25.857Z,94,4.210257,27.4145,69.27605,914.35,9.448593,50.50985,1.424791,37.10928
2025-06-14T04:16:56.550Z,94,5.928938,27.44963,69.47417,914.34,9.454532,50.63106,1.504094,37.19833
2025-06-14T04:17:27.061Z,94,12.17216,27.44456,69.26049,914.35,9.393703,50.67003,1.539157,37.22696
2025-06-14T04:17:57.574Z,94,6.547253,27.41545,69.22131,914.34,9.347116,50.37582,1.408627,37.0108
2025-06-14T04:18:27.883Z,94,10.84249,27.41925,69.1259,914.35,9.331972,50.54038,1.433894,37.13171
2025-06-14T04:18:58.402Z,94,15.63736,27.43096,69.17587,914.35,9.321394,50.61727,1.67548,37.18819
2025-06-14T04:19:28.954Z,94,3.317949,27.47811,69.17689,914.34,9.350137,50.6452,1.463351,37.20872
2025-06-14T04:19:59.634Z,94,11.20513,27.5126,69.01804,914.35,9.356115,50.49587,1.45201,37.09901
2025-06-14T04:20:30.152Z,94,14.46081,27.5281,68.92465,914.32,9.307667,50.45342,1.43585,37.06782
2025-06-14T04:21:00.870Z,94,11.30989,27.5357,69.00819,914.37,9.313772,50.45622,1.456323,37.06987
2025-06-14T04:21:31.591Z,93,11.80952,27.53254,68.98023,914.38,9.290863,50.21008,1.366015,36.88904
2025-06-14T04:22:02.107Z,94,10.54432,27.54709,68.89356,914.39,9.301577,50.52063,1.486863,37.1172
2025-06-14T04:22:32.930Z,94,6.643956,27.54583,68.98246,914.4,9.344099,50.38774,1.319749,37.01957
2025-06-14T04:23:03.339Z,94,9.867399,27.59266,68.83264,914.37,9.328975,50.41648,1.422556,37.04068
2025-06-14T04:29:16.599Z,94,7.046886,27.19141,70.2634,914.41,11.3963,50.60911,1.355013,37.1822
2025-06-14T04:29:47.414Z,94,8.980952,27.41735,69.44131,914.4,9.724375,50.52928,1.390643,37.12355
2025-06-14T04:30:18.545Z,94,6.232966,27.54045,69.19416,914.38,9.511568,50.52108,1.25597,37.11753
2025-06-14T04:30:49.258Z,94,7.111356,27.57874,68.79607,914.36,9.339534,50.41925,1.35282,37.04271
2025-06-14T04:31:20.386Z,94,5.362638,27.45596,68.81673,914.36,9.166686,50.62806,1.547529,37.19612
2025-06-14T04:31:50.906Z,94,10.34286,27.44425,68.88329,914.37,9.188652,50.65931,1.516958,37.21909
2025-06-14T04:43:03.787Z,94,7.909158,27.22464,69.95905,914.35,10.46193,50.41359,1.384354,37.03855
2025-06-14T04:43:34.599Z,94,12.31722,27.44013,69.17055,914.34,9.513024,50.41663,1.334211,37.04078
2025-06-14T04:44:05.209Z,94,6.990476,27.46133,68.74915,914.33,9.264781,50.40803,1.335093,37.03447
2025-06-14T04:49:01.054Z,94,5.967033,27.2104,69.48911,914.27,9.624945,50.36475,1.350589,37.00268
2025-06-14T04:49:31.864Z,94,7.449817,27.33603,69.07088,914.28,9.246262,50.38206,1.381757,37.01539
2025-06-14T04:50:02.330Z,94,7.651282,27.35027,68.91562,914.24,9.111257,50.44289,1.368421,37.06008
2025-06-14T04:50:33.209Z,94,2.600732,27.33698,68.8586,914.25,9.014496,50.52538,1.252242,37.12069
2025-06-14T04:51:03.565Z,94,8.457144,27.40343,68.85595,914.25,8.985052,50.38071,1.377605,37.0144
2025-06-14T04:51:34.128Z,94,9.271063,27.46861,68.63399,914.24,8.963655,50.40489,1.370577,37.03216
2025-06-14T04:52:04.603Z,94,7.788278,27.52969,68.49359,914.24,8.960379,50.40516,1.309508,37.03236
2025-06-14T04:52:34.906Z,94,3.535531,27.49646,68.21468,914.21,8.844829,50.48792,1.483211,37.09316
2025-06-14T04:53:05.577Z,94,16.12088,27.4202,68.47545,914.25,8.817691,50.42497,1.478177,37.04692
2025-06-14T04:53:36.092Z,94,6.917949,27.49646,68.38553,914.24,8.855097,50.32685,1.357546,36.97483
2025-06-14T04:54:06.607Z,94,5.920879,27.5531,68.44962,914.23,8.883781,50.38664,1.202529,37.01876
2025-06-14T04:54:37.219Z,94,5.934799,27.55595,68.18353,914.2,8.853375,50.44218,1.348362,37.05956
2025-06-14T04:55:07.843Z,94,16.62857,27.59519,68.18319,914.2,8.858464,50.52397,1.520719,37.11965
2025-06-14T04:55:38.452Z,94,10.87473,27.62968,67.98407,914.2,8.870277,50.33807,1.361594,36.98307
2025-06-14T04:56:46.144Z,94,10.02857,27.56196,68.34168,914.22,9.202658,50.34618,1.428546,36.98903
2025-06-14T04:57:19.624Z,94,7.594872,27.64582,68.02086,914.21,8.998166,50.34731,1.33068,36.98986
2025-06-14T04:57:50.247Z,94,8.368498,27.67398,68.09379,914.2,8.98999,50.34438,1.350556,36.98771
2025-06-14T04:58:20.767Z,94,4.129671,27.66417,67.89423,914.17,8.958715,50.36474,1.359367,37.00267
2025-06-14T04:58:54.203Z,94,4.975824,27.71006,67.97687,914.18,9.016113,50.4249,1.35053,37.04686
2025-06-14T05:12:05.090Z,94,14.05787,27.12876,69.80535,914.08,9.657358,50.4832,1.392836,37.08969
2025-06-14T05:12:35.653Z,94,13.59854,27.22084,69.5252,914.1,9.401133,50.55742,1.496646,37.14423
2025-06-14T05:13:06.111Z,94,9.208791,27.24394,69.33678,914.1,9.168262,50.68177,1.459594,37.23559
2025-06-14T05:13:36.429Z,94,12.77656,27.24268,69.4945,914.12,9.144612,50.58184,1.457881,37.16216
2025-06-14T05:14:06.943Z,94,3.326007,27.26514,69.18937,914.11,9.190256,50.54693,1.335115,37.13652
2025-06-14T05:14:37.713Z,94,4.637362,27.2778,69.37677,914.09,9.155647,50.57361,1.370733,37.15612
2025-06-14T05:15:08.790Z,94,9.117949,27.299,69.23618,914.09,9.085645,50.56721,1.434241,37.15142
2025-06-14T05:15:39.920Z,94,12.52674,27.26989,69.33425,914.12,9.084074,50.50714,1.404713,37.10728
2025-06-14T05:16:10.432Z,94,5.676923,27.28634,69.07631,914.1,9.14621,50.53972,1.386338,37.13122
2025-06-14T05:16:40.945Z,94,6.176557,27.26388,69.29894,914.09,9.061539,50.60095,1.37941,37.1762
2025-06-14T05:17:11.462Z,94,8.368498,27.25597,69.37998,914.09,9.084045,50.60909,1.415875,37.18218
2025-06-14T05:17:41.977Z,94,9.585348,27.23793,69.50745,914.11,9.088858,50.59278,1.470314,37.1702
2025-06-14T05:18:12.495Z,94,10.78608,27.21894,69.63482,914.1,9.077625,50.59005,1.451859,37.1682
2025-06-14T05:18:43.010Z,94,10.68132,27.24268,69.2954,914.1,9.09209,50.61176,1.468338,37.18415
2025-06-14T05:19:13.412Z,94,7.224176,27.2604,69.60741,914.12,9.092049,50.63071,1.404173,37.19807
2025-06-14T05:19:43.885Z,94,8.030037,27.29425,69.53748,914.1,9.190256,50.62811,1.438457,37.19616
2025-06-14T05:20:14.347Z,94,13.75971,27.23919,70.14742,914.11,9.021029,50.59274,1.475393,37.17017
2025-06-14T05:20:44.863Z,95,5.888644,27.25502,69.81965,914.1,9.215218,50.82836,1.547848,37.34328
2025-06-14T05:21:15.379Z,95,6.120147,27.26198,70.13747,914.1,9.101697,50.82872,1.556266,37.34355
2025-06-14T05:21:45.539Z,94,8.884249,27.26103,69.94451,914.09,9.035685,50.61449,1.445111,37.18616
2025-06-14T05:26:15.888Z,93,6.007326,27.14648,71.2366,914.07,11.24811,50.25684,1.44664,36.92339
2025-06-14T05:26:46.439Z,93,3.817582,27.28919,70.19028,914.07,9.390693,50.13689,1.357063,36.83527
2025-06-14T05:27:58.219Z,93,7.973627,27.35406,70.00146,914.09,9.226122,49.87671,1.350734,36.64412
2025-06-14T05:29:55.393Z,92,12.65568,27.18002,70.41316,914.09,9.444224,49.60917,1.341703,36.44755
2025-06-14T05:30:25.678Z,93,0,27.24584,70.20366,914.07,9.13508,49.89666,1.541336,36.65877
2025-06-14T05:30:56.194Z,92,5.16923,27.25122,70.10123,914.1,9.202772,49.75695,1.335115,36.55613
2025-06-14T05:31:26.502Z,92,14.05788,27.23002,70.12521,914.1,9.014462,49.5801,1.394894,36.4262
2025-06-14T05:31:59.574Z,92,8.76337,27.22685,70.11089,914.11,9.017779,49.66113,1.379396,36.48573
2025-06-14T05:32:30.094Z,92,16.41905,27.2452,70.07955,914.13,9.112809,49.72669,1.375259,36.53389
2025-06-14T05:33:00.596Z,93,4.019048,27.27052,69.98053,914.13,9.063144,49.86383,1.421649,36.63465
2025-06-14T05:33:31.635Z,92,6.208791,27.26261,69.89661,914.13,8.991629,49.64754,1.326296,36.47574
2025-06-14T05:34:02.149Z,93,2.318682,27.24236,69.96202,914.13,9.022652,49.87995,1.431259,36.64649
2025-06-14T05:34:32.458Z,93,11.78535,27.24679,69.90083,914.13,9.384542,50.12534,1.379657,36.82678
2025-06-14T05:35:03.180Z,93,9.319414,27.24173,69.84492,914.12,9.22143,49.92816,1.315402,36.68191
2025-06-14T05:35:33.900Z,93,5.16337,27.23286,69.86409,914.11,9.207438,50.01905,1.279162,36.7487
2025-06-14T05:36:04.618Z,93,12.0674,27.21008,69.86026,914.06,9.322872,50.02395,1.388416,36.75229
2025-06-14T05:36:35.338Z,93,4.323077,27.18603,69.91815,914.09,9.313554,50.24687,1.339513,36.91607
2025-06-14T05:37:06.063Z,94,5.147253,27.2335,69.81604,914.11,9.221492,50.32516,1.322927,36.97358
2025-06-19T09:01:29.630Z,91,15.863,26.86485,65.70173,915.14,16.16366,49.3715,1.711059,36.27294
2025-06-19T09:02:03.199Z,91,9.835165,27.05186,64.688,915.12,14.76832,49.25999,1.575692,36.19102
2025-06-19T09:02:33.459Z,91,3.575824,27.13034,64.51241,915.14,13.78208,49.24207,1.454161,36.17785
2025-06-19T09:03:04.285Z,91,7.731868,27.15471,64.18089,915.12,12.886,49.26954,1.671161,36.19802
2025-06-19T09:03:34.900Z,91,9.553113,27.16293,63.96116,915.1,12.15438,49.04416,1.622004,36.03244
2025-06-19T09:04:05.310Z,91,8.23956,27.17939,63.94366,915.11,11.4876,49.1397,1.600193,36.10264
2025-06-19T09:04:35.933Z,91,11.57582,27.20027,63.98711,915.1,10.87481,49.04892,1.500835,36.03594
2025-06-19T09:05:06.650Z,90,9.22271,27.22654,63.96446,915.1,10.35451,48.7777,1.500455,35.83668
2025-06-19T09:05:37.165Z,90,14.5011,27.2354,64.06632,915.08,9.86202,48.95232,1.581119,35.96497
2025-06-19T09:06:08.014Z,90,13.55824,27.23571,63.90566,915.08,9.36517,48.75226,1.461121,35.81799
2025-06-19T09:06:38.286Z,92,9.579488,27.2452,63.95402,915.08,8.973505,49.72662,1.899187,36.53384
2025-06-19T09:07:08.918Z,92,13.05861,27.25343,64.25011,915.1,8.629402,49.43663,1.791568,36.32079
2025-06-19T09:07:39.431Z,91,11.95458,27.27527,64.17981,915.09,8.311621,49.1747,1.708529,36.12835
2025-06-19T09:08:09.601Z,91,11.11648,27.29109,64.21583,915.07,8.067151,49.2014,1.595459,36.14797
2025-06-19T09:08:40.156Z,91,3.608059,27.30754,63.93035,915.04,7.838173,49.27254,1.505223,36.20024
2025-06-19T09:09:10.670Z,91,11.62418,27.30818,63.86351,915.03,7.621188,48.97667,1.535694,35.98286
